,complexinfo,FREQUENCY,CELL_ID,ConnNoAvg,ConnNoMax,ConnNoTot,ConnNoCnt,ReleaseCallHoldingTimeAvg,ReleaseCallHoldingTimeTot,ReleaseCallHoldingTimeCnt,eNB,time
18589,S장안중심국_동대문구B1LDN_44(1-22261):(09:00-09:05),2.1GHz(20M),cNum17,14.19,22,2129,150,13.98,3411,244,1-22261,09:05
18590,S장안중심국_동대문구B1LDN_44(1-22261):(09:00-09:05),1.8GHz(20M),cNum4,14.39,22,2158,150,15.98,3323,208,1-22261,09:05
18591,S장안중심국_동대문구B1LDN_44(1-22261):(09:00-09:05),1.8GHz(20M),cNum5,16.17,25,2426,150,18.25,3997,219,1-22261,09:05
18592,S장안중심국_동대문구B1LDN_44(1-22261):(09:00-09:05),800MHz,cNum9,12.39,17,1858,150,28.53,3595,126,1-22261,09:05
18593,S장안중심국_동대문구B1LDN_44(1-22261):(09:00-09:05),1.8GHz(20M),cNum12,22.63,36,3395,150,21.96,6061,276,1-22261,09:05
18594,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum5,14.86,22,2229,150,17.76,3215,181,1-22261,09:10
18595,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum4,13.51,23,2026,150,17.16,3449,201,1-22261,09:10
18596,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum10,8.29,14,1243,150,25.28,2932,116,1-22261,09:10
18597,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum17,16.03,23,2404,150,16.07,4083,254,1-22261,09:10
18598,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum15,19.61,30,2941,150,18.37,5530,301,1-22261,09:10
18599,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:10
18600,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:10
18601,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum6,15.93,25,2389,150,17.06,4215,247,1-22261,09:10
18602,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum12,19.39,27,2909,150,21.8,5101,234,1-22261,09:10
18603,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum14,16.57,25,2485,150,20.61,4657,226,1-22261,09:10
18604,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum13,18.57,26,2786,150,24.22,6514,269,1-22261,09:10
18605,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum2,2.79,7,418,150,17.83,1284,72,1-22261,09:10
18606,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum1,10.85,18,1628,150,14.81,2828,191,1-22261,09:10
18607,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),1.8GHz(20M),cNum3,22.37,30,3355,150,17.38,5928,341,1-22261,09:10
18608,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum11,5.87,12,880,150,22.17,1840,83,1-22261,09:10
18609,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum9,7.88,12,1182,150,37.82,3139,83,1-22261,09:10
18610,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),2.1GHz(20M),cNum16,17.73,25,2660,150,24.92,5907,237,1-22261,09:10
18611,S장안중심국_동대문구B1LDN_44(1-22261):(09:05-09:10),800MHz,cNum0,11.5,18,1725,150,23.05,2512,109,1-22261,09:10
18612,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum6,16.54,23,2481,150,18.46,4597,249,1-22261,09:15
18613,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum12,18.37,26,2756,150,19.7,5378,273,1-22261,09:15
18614,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum5,14.77,22,2215,150,21.03,3596,171,1-22261,09:15
18615,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum3,24.79,33,3719,150,19.54,6683,342,1-22261,09:15
18616,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum11,5.96,13,894,150,16.9,1234,73,1-22261,09:15
18617,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum10,7.8,13,1170,150,19.3,2200,114,1-22261,09:15
18618,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum9,7.39,12,1108,150,19.81,2238,113,1-22261,09:15
18619,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum16,16.18,24,2427,150,22.09,5302,240,1-22261,09:15
18620,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum15,15.6,24,2340,150,19.0,5073,267,1-22261,09:15
18621,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:15
18622,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:15
18623,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum14,12.88,18,1932,150,20.23,3581,177,1-22261,09:15
18624,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum0,11.17,18,1675,150,30.45,4141,136,1-22261,09:15
18625,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum13,15.49,21,2324,150,17.92,4427,247,1-22261,09:15
18626,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),2.1GHz(20M),cNum17,13.99,22,2098,150,16.25,3509,216,1-22261,09:15
18627,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),1.8GHz(20M),cNum4,9.8,16,1470,150,15.46,2257,146,1-22261,09:15
18628,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum2,3.83,9,575,150,12.38,792,64,1-22261,09:15
18629,S장안중심국_동대문구B1LDN_44(1-22261):(09:10-09:15),800MHz,cNum1,13.02,22,1953,150,34.49,6278,182,1-22261,09:15
18630,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum12,20.11,28,3016,150,20.84,6251,300,1-22261,09:20
18631,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum15,18.21,28,2732,150,18.72,4512,241,1-22261,09:20
18632,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum10,5.54,11,831,150,19.93,1694,85,1-22261,09:20
18633,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum5,13.56,23,2034,150,29.74,4996,168,1-22261,09:20
18634,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum11,8.59,13,1288,150,25.07,2457,98,1-22261,09:20
18635,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum13,16.6,25,2490,150,21.13,5114,242,1-22261,09:20
18636,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum4,10.5,15,1575,150,16.9,2602,154,1-22261,09:20
18637,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum2,5.41,8,812,150,20.73,1534,74,1-22261,09:20
18638,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum1,12.93,19,1939,150,18.17,3453,190,1-22261,09:20
18639,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum17,14.62,21,2193,150,15.12,3235,214,1-22261,09:20
18640,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:20
18641,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum16,18.01,25,2701,150,20.44,4680,229,1-22261,09:20
18642,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum3,24.41,34,3661,150,21.53,7879,366,1-22261,09:20
18643,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum9,8.01,13,1201,150,18.71,1927,103,1-22261,09:20
18644,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:20
18645,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),2.1GHz(20M),cNum6,18.1,26,2715,150,18.7,5236,280,1-22261,09:20
18646,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),800MHz,cNum0,13.25,20,1987,150,19.4,3181,164,1-22261,09:20
18647,S장안중심국_동대문구B1LDN_44(1-22261):(09:15-09:20),1.8GHz(20M),cNum14,12.65,21,1897,150,16.64,2746,165,1-22261,09:20
18648,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum17,16.59,22,2489,150,17.8,4006,225,1-22261,09:25
18649,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum12,20.87,27,3130,150,19.44,5850,301,1-22261,09:25
18650,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum1,11.0,18,1650,150,19.98,3376,169,1-22261,09:25
18651,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum2,3.79,8,568,150,15.48,867,56,1-22261,09:25
18652,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum10,7.87,12,1180,150,19.95,2314,116,1-22261,09:25
18653,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum3,23.49,31,3524,150,20.97,6691,319,1-22261,09:25
18654,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum4,8.27,14,1241,150,12.92,1628,126,1-22261,09:25
18655,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum14,12.2,23,1830,150,22.77,3894,171,1-22261,09:25
18656,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum13,18.99,28,2848,150,21.03,5384,256,1-22261,09:25
18657,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:25
18658,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum6,15.52,23,2328,150,16.39,4539,277,1-22261,09:25
18659,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:25
18660,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum15,23.32,34,3498,150,25.01,7128,285,1-22261,09:25
18661,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),2.1GHz(20M),cNum16,15.27,23,2291,150,22.63,4412,195,1-22261,09:25
18662,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum9,10.81,18,1621,150,26.28,3653,139,1-22261,09:25
18663,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum11,9.05,19,1357,150,24.36,2533,104,1-22261,09:25
18664,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),1.8GHz(20M),cNum5,14.25,24,2138,150,16.67,3218,193,1-22261,09:25
18665,S장안중심국_동대문구B1LDN_44(1-22261):(09:20-09:25),800MHz,cNum0,14.68,21,2202,150,21.86,3716,170,1-22261,09:25
18666,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:30
18667,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum15,24.04,35,3606,150,22.74,6596,290,1-22261,09:30
18668,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum16,16.72,27,2508,150,20.65,5244,254,1-22261,09:30
18669,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum11,11.97,19,1795,150,18.03,2290,127,1-22261,09:30
18670,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum3,28.23,36,4234,150,20.38,7644,375,1-22261,09:30
18671,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum4,10.5,17,1575,150,17.98,2373,132,1-22261,09:30
18672,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum14,12.8,20,1920,150,21.64,3094,143,1-22261,09:30
18673,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum1,9.77,16,1465,150,16.99,2719,160,1-22261,09:30
18674,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum2,4.75,9,712,150,15.6,1123,72,1-22261,09:30
18675,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum13,16.55,24,2482,150,24.85,5741,231,1-22261,09:30
18676,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum0,13.97,19,2096,150,25.05,3582,143,1-22261,09:30
18677,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum6,15.86,23,2379,150,16.79,4096,244,1-22261,09:30
18678,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:30
18679,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),2.1GHz(20M),cNum17,14.88,22,2232,150,25.2,5468,217,1-22261,09:30
18680,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum9,10.63,17,1594,150,21.3,2854,134,1-22261,09:30
18681,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),800MHz,cNum10,8.35,13,1252,150,20.5,2419,118,1-22261,09:30
18682,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum5,14.09,22,2113,150,22.11,3692,167,1-22261,09:30
18683,S장안중심국_동대문구B1LDN_44(1-22261):(09:25-09:30),1.8GHz(20M),cNum12,23.21,34,3481,150,19.35,6231,322,1-22261,09:30
18684,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum12,25.35,40,3803,150,19.98,6412,321,1-22261,09:35
18685,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum11,8.63,17,1295,150,33.11,2881,87,1-22261,09:35
18686,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum9,13.17,19,1976,150,29.16,3499,120,1-22261,09:35
18687,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum3,26.13,34,3919,150,19.66,6881,350,1-22261,09:35
18688,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum0,14.2,21,2130,150,21.63,3504,162,1-22261,09:35
18689,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum15,21.91,29,3286,150,19.67,5941,302,1-22261,09:35
18690,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum10,8.83,13,1325,150,23.01,2554,111,1-22261,09:35
18691,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum13,20.17,31,3025,150,21.99,6289,286,1-22261,09:35
18692,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum16,18.91,30,2836,150,21.12,5090,241,1-22261,09:35
18693,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum17,16.91,24,2536,150,15.85,4025,254,1-22261,09:35
18694,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:35
18695,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum2,4.8,8,720,150,14.86,639,43,1-22261,09:35
18696,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),800MHz,cNum1,10.37,18,1556,150,18.88,3418,181,1-22261,09:35
18697,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum6,17.02,24,2553,150,16.62,4703,283,1-22261,09:35
18698,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum14,14.07,21,2111,150,16.0,2864,179,1-22261,09:35
18699,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:35
18700,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum5,15.64,24,2346,150,19.42,3689,190,1-22261,09:35
18701,S장안중심국_동대문구B1LDN_44(1-22261):(09:30-09:35),1.8GHz(20M),cNum4,12.05,17,1807,150,19.78,3244,164,1-22261,09:35
18702,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum3,24.58,36,3687,150,21.59,8335,386,1-22261,09:40
18703,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum11,7.32,14,1098,150,15.49,1487,96,1-22261,09:40
18704,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum10,9.43,15,1414,150,21.96,2767,126,1-22261,09:40
18705,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum9,10.24,22,1536,150,24.72,3041,123,1-22261,09:40
18706,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum17,17.71,24,2657,150,21.31,4582,215,1-22261,09:40
18707,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:40
18708,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum6,20.41,27,3062,150,19.12,5718,299,1-22261,09:40
18709,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum14,13.16,19,1974,150,25.8,4180,162,1-22261,09:40
18710,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum5,16.11,24,2416,150,21.62,3697,171,1-22261,09:40
18711,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum4,12.32,19,1848,150,19.47,2999,154,1-22261,09:40
18712,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum0,13.32,20,1998,150,21.3,3663,172,1-22261,09:40
18713,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum13,22.88,34,3432,150,22.04,6612,300,1-22261,09:40
18714,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum2,6.01,9,901,150,21.85,1355,62,1-22261,09:40
18715,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum16,23.86,36,3579,150,22.04,6611,300,1-22261,09:40
18716,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),800MHz,cNum1,9.89,17,1483,150,17.49,2903,166,1-22261,09:40
18717,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum15,25.87,36,3880,150,23.22,7989,344,1-22261,09:40
18718,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),1.8GHz(20M),cNum12,25.45,33,3817,150,21.18,6927,327,1-22261,09:40
18719,S장안중심국_동대문구B1LDN_44(1-22261):(09:35-09:40),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:40
18720,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum5,15.21,21,2282,150,35.64,5916,166,1-22261,09:45
18721,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum16,27.79,40,4169,150,21.26,7270,342,1-22261,09:45
18722,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum3,35.58,50,5337,150,20.83,9623,462,1-22261,09:45
18723,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum15,24.79,35,3718,150,19.08,6963,365,1-22261,09:45
18724,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum11,5.92,13,888,150,12.45,946,76,1-22261,09:45
18725,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum0,16.23,29,2434,150,20.23,3460,171,1-22261,09:45
18726,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum10,9.33,14,1400,150,21.73,2912,134,1-22261,09:45
18727,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum9,8.19,15,1228,150,15.46,2133,138,1-22261,09:45
18728,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum17,12.42,20,1863,150,17.69,3468,196,1-22261,09:45
18729,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:45
18730,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum6,20.25,31,3037,150,17.05,4963,291,1-22261,09:45
18731,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:45
18732,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum1,9.85,15,1477,150,14.39,2446,170,1-22261,09:45
18733,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum12,28.33,42,4250,150,22.63,7830,346,1-22261,09:45
18734,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum14,14.63,23,2195,150,18.58,3438,185,1-22261,09:45
18735,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum13,27.99,44,4199,150,20.38,7926,389,1-22261,09:45
18736,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),800MHz,cNum2,5.17,9,776,150,25.34,1039,41,1-22261,09:45
18737,S장안중심국_동대문구B1LDN_44(1-22261):(09:40-09:45),1.8GHz(20M),cNum4,12.47,19,1870,150,22.24,3491,157,1-22261,09:45
18738,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum11,9.33,16,1390,149,19.23,1788,93,1-22261,09:50
18739,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum10,10.08,15,1502,149,19.98,2378,119,1-22261,09:50
18740,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum9,16.17,26,2409,149,23.17,4286,185,1-22261,09:50
18741,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum7,0.0,0,0,149,0.0,0,0,1-22261,09:50
18742,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum6,27.23,36,4058,149,19.12,7726,404,1-22261,09:50
18743,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum14,17.44,25,2599,149,22.06,4720,214,1-22261,09:50
18744,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum12,32.28,44,4809,149,23.92,9066,379,1-22261,09:50
18745,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum4,10.4,15,1549,149,44.84,6098,136,1-22261,09:50
18746,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum0,20.32,28,3027,149,27.75,5967,215,1-22261,09:50
18747,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum13,34.2,48,5096,149,21.32,9232,433,1-22261,09:50
18748,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum1,7.77,15,1158,149,18.2,2875,158,1-22261,09:50
18749,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum16,33.06,49,4926,149,21.88,9015,412,1-22261,09:50
18750,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum3,36.31,46,5410,149,21.26,10760,506,1-22261,09:50
18751,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),800MHz,cNum2,7.13,11,1062,149,32.98,2144,65,1-22261,09:50
18752,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum17,14.9,21,2220,149,18.22,3716,204,1-22261,09:50
18753,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum15,30.8,44,4589,149,19.91,8503,427,1-22261,09:50
18754,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),1.8GHz(20M),cNum5,13.2,20,1967,149,25.48,3848,151,1-22261,09:50
18755,S장안중심국_동대문구B1LDN_44(1-22261):(09:45-09:50),2.1GHz(20M),cNum8,0.0,0,0,149,0.0,0,0,1-22261,09:50
18756,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),1.8GHz(20M),cNum14,14.63,21,2195,150,18.32,3958,216,1-22261,09:55
18757,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),2.1GHz(20M),cNum6,31.83,42,4774,150,19.65,7999,407,1-22261,09:55
18758,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),2.1GHz(20M),cNum7,0.0,0,0,150,0.0,0,0,1-22261,09:55
18759,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),2.1GHz(20M),cNum8,0.0,0,0,150,0.0,0,0,1-22261,09:55
18760,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),800MHz,cNum10,14.81,22,2222,150,24.11,4220,175,1-22261,09:55
18761,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),1.8GHz(20M),cNum3,52.52,70,7878,150,22.75,15245,670,1-22261,09:55
18762,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),1.8GHz(20M),cNum4,10.73,16,1610,150,47.71,7777,163,1-22261,09:55
18763,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),1.8GHz(20M),cNum13,43.71,59,6556,150,25.51,12294,482,1-22261,09:55
18764,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),800MHz,cNum0,26.81,38,4022,150,23.53,6823,290,1-22261,09:55
18765,S장안중심국_동대문구B1LDN_44(1-22261):(09:50-09:55),1.8GHz(20M),cNum5,18.49,29,2774,150,23.29,4727,203,1-22261,09:55
